# Bg   Tw[K]   Bc[-]   Hw[J/kg]
#

1.50000   2725.00    0.000000      5187640.00
1.50000   2750.00    0.000000      5361610.00
1.50000   2775.00    0.008048      5541400.00
1.50000   2800.00    0.018039      5727160.00
1.50000   2825.00    0.028461      5919080.00
1.50000   2850.00    0.039323      6117320.00
1.50000   2875.00    0.050638      6322050.00
1.50000   2900.00    0.062421      6533470.00
1.50000   2925.00    0.074690      6751760.00
1.50000   2950.00    0.087464      6977160.00
1.50000   2975.00    0.100770      7209890.00
1.50000   3000.00    0.114639      7450220.00
1.50000   3025.00    0.129110      7698460.00
1.50000   3050.00    0.144232      7954960.00
1.50000   3075.00    0.160064      8220110.00
1.50000   3100.00    0.176681      8494390.00
1.50000   3125.00    0.194175      8778340.00
1.50000   3150.00    0.212661      9072600.00
1.50000   3175.00    0.232277      9377900.00
1.50000   3200.00    0.253198      9695130.00
1.50000   3225.00    0.275635     10025300.00
1.50000   3250.00    0.299849     10369500.00
1.50000   3275.00    0.326157     10729200.00
1.50000   3300.00    0.354949     11105800.00
1.50000   3325.00    0.386699     11501100.00
1.50000   3350.00    0.421988     11917000.00
1.50000   3375.00    0.461524     12355700.00
1.50000   3400.00    0.506173     12819400.00
1.50000   3425.00    0.556997     13310900.00
1.50000   3450.00    0.615298     13832600.00
1.50000   3475.00    0.682685     14387300.00
1.50000   3500.00    0.761150     14977600.00
1.50000   3525.00    0.853174     15606200.00
1.50000   3550.00    0.961877     16275000.00
1.50000   3575.00    1.091210     16985600.00
1.50000   3600.00    1.246260     17738700.00
1.50000   3625.00    1.433600     18534000.00
1.50000   3650.00    1.661920     19369400.00
1.50000   3675.00    1.942940     20241300.00
1.50000   3700.00    2.292730     21143900.00
1.50000   3725.00    2.733970     22069200.00
1.50000   3750.00    3.299720     23006700.00
1.50000   3775.00    4.039940     23943900.00
1.50000   3800.00    5.033840     24865600.00
1.50000   3825.00    6.414590     25755000.00
1.50000   3850.00    8.424030     26593800.00
1.50000   3875.00   11.550100     27362200.00
1.50000   3900.00   16.940700     28039200.00
1.50000   3925.00   28.061400     28600900.00
1.50000   3950.00   62.233200     29017500.00
1.50000   3975.00   62.233200     29017500.00
1.50000   4000.00   62.233200     29017500.00

1.90000    250.00    0.000000     -7081740.00
1.90000    275.00    0.000000     -7025480.00
1.90000    300.00    0.000000     -6962310.00
1.90000    325.00    0.000000     -6892460.00
1.90000    350.00    0.000000     -6817020.00
1.90000    375.00    0.000000     -6737480.00
1.90000    400.00    0.000000     -6655410.00
1.90000    425.00    0.000000     -6572090.00
1.90000    450.00    0.000000     -6488420.00
1.90000    475.00    0.000000     -6404910.00
1.90000    500.00    0.000000     -6321640.00
1.90000    525.00    0.000000     -6238370.00
1.90000    550.00    0.000000     -6154530.00
1.90000    575.00    0.000000     -6069230.00
1.90000    600.00    0.000000     -5981220.00
1.90000    625.00    0.000000     -5888830.00
1.90000    650.00    0.000000     -5789860.00
1.90000    675.00    0.000000     -5681450.00
1.90000    700.00    0.000000     -5559870.00
1.90000    725.00    0.000000     -5420450.00
1.90000    750.00    0.000000     -5257410.00
1.90000    775.00    0.000000     -5064050.00
1.90000    800.00    0.000000     -4833180.00
1.90000    825.00    0.000000     -4558160.00
1.90000    850.00    0.000000     -4234630.00
1.90000    875.00    0.000000     -3862790.00
1.90000    900.00    0.000000     -3449770.00
1.90000    925.00    0.000000     -3010990.00
1.90000    950.00    0.000000     -2568920.00
1.90000    975.00    0.000000     -2148590.00
1.90000   1000.00    0.000000     -1771060.00
1.90000   1025.00    0.000000     -1448150.00
1.90000   1050.00    0.000000     -1181250.00
1.90000   1075.00    0.000000      -964206.00
1.90000   1100.00    0.000000      -787462.00
1.90000   1125.00    0.000000      -641321.00
1.90000   1150.00    0.000000      -517550.00
1.90000   1175.00    0.000000      -409788.00
1.90000   1200.00    0.000000      -313372.00
1.90000   1225.00    0.000000      -224974.00
1.90000   1250.00    0.000000      -142247.00
1.90000   1275.00    0.000000       -63542.20
1.90000   1300.00    0.000000        12304.90
1.90000   1325.00    0.000000        86119.90
1.90000   1350.00    0.000000       158495.00
1.90000   1375.00    0.000000       229858.00
1.90000   1400.00    0.000000       300523.00
1.90000   1425.00    0.000000       370724.00
1.90000   1450.00    0.000000       440638.00
1.90000   1475.00    0.000000       510400.00
1.90000   1500.00    0.000000       580117.00
1.90000   1525.00    0.000000       649873.00
1.90000   1550.00    0.000000       719740.00
1.90000   1575.00    0.000000       789778.00
1.90000   1600.00    0.000000       860040.00
1.90000   1625.00    0.000000       930573.00
1.90000   1650.00    0.000000      1001420.00
1.90000   1675.00    0.000000      1072640.00
1.90000   1700.00    0.000000      1144250.00
1.90000   1725.00    0.000000      1216320.00
1.90000   1750.00    0.000000      1288890.00
1.90000   1775.00    0.000000      1361990.00
1.90000   1800.00    0.000000      1435700.00
1.90000   1825.00    0.000000      1510050.00
1.90000   1850.00    0.000000      1585120.00
1.90000   1875.00    0.000000      1660960.00
1.90000   1900.00    0.000000      1737640.00
1.90000   1925.00    0.000000      1815230.00
1.90000   1950.00    0.000000      1893820.00
1.90000   1975.00    0.000000      1973480.00
1.90000   2000.00    0.000000      2054310.00
1.90000   2025.00    0.000000      2136400.00
1.90000   2050.00    0.000000      2219850.00
1.90000   2075.00    0.000000      2304780.00
1.90000   2100.00    0.000000      2391300.00
1.90000   2125.00    0.000000      2479520.00
1.90000   2150.00    0.000000      2569590.00
1.90000   2175.00    0.000000      2661620.00
1.90000   2200.00    0.000000      2755780.00
1.90000   2225.00    0.000000      2852190.00
1.90000   2250.00    0.000000      2951020.00
1.90000   2275.00    0.000000      3052420.00
1.90000   2300.00    0.000000      3156570.00
1.90000   2325.00    0.000000      3263620.00
1.90000   2350.00    0.000000      3373760.00
1.90000   2375.00    0.000000      3487160.00
1.90000   2400.00    0.000000      3604010.00
1.90000   2425.00    0.000000      3724490.00
1.90000   2450.00    0.000000      3848790.00
1.90000   2475.00    0.000000      3977090.00
1.90000   2500.00    0.000000      4109600.00
1.90000   2525.00    0.000000      4246490.00
1.90000   2550.00    0.000000      4387960.00
1.90000   2575.00    0.000000      4534210.00
1.90000   2600.00    0.000000      4685420.00
1.90000   2625.00    0.000000      4841780.00
1.90000   2650.00    0.000000      5003470.00
1.90000   2675.00    0.000000      5170670.00
1.90000   2700.00    0.000000      5343570.00
1.90000   2725.00    0.000000      5522350.00
1.90000   2750.00    0.000000      5707180.00
1.90000   2775.00    0.000000      5898230.00
1.90000   2800.00    0.000000      6095690.00
1.90000   2825.00    0.000000      6299720.00
1.90000   2850.00    0.000000      6510500.00
1.90000   2875.00    0.001936      6728230.00
1.90000   2900.00    0.016231      6953080.00
1.90000   2925.00    0.031134      7185270.00
1.90000   2950.00    0.046671      7425010.00
1.90000   2975.00    0.062874      7672550.00
1.90000   3000.00    0.079783      7928150.00
1.90000   3025.00    0.097446      8192120.00
1.90000   3050.00    0.115922      8464810.00
1.90000   3075.00    0.135286      8746620.00
1.90000   3100.00    0.155628      9038010.00
1.90000   3125.00    0.177061      9339510.00
1.90000   3150.00    0.199724      9651760.00
1.90000   3175.00    0.223787      9975480.00
1.90000   3200.00    0.249460     10311500.00
1.90000   3225.00    0.277001     10660800.00
1.90000   3250.00    0.306725     11024600.00
1.90000   3275.00    0.339017     11404000.00
1.90000   3300.00    0.374350     11800600.00
1.90000   3325.00    0.413299     12216000.00
1.90000   3350.00    0.456567     12652000.00
1.90000   3375.00    0.505013     13110500.00
1.90000   3400.00    0.559687     13593900.00
1.90000   3425.00    0.621876     14104200.00
1.90000   3450.00    0.693163     14644000.00
1.90000   3475.00    0.775497     15215400.00
1.90000   3500.00    0.871297     15820700.00
1.90000   3525.00    0.983578     16461800.00
1.90000   3550.00    1.116130     17140200.00
1.90000   3575.00    1.273760     17856700.00
1.90000   3600.00    1.462630     18611000.00
1.90000   3625.00    1.690750     19401900.00
1.90000   3650.00    1.968700     20226300.00
1.90000   3675.00    2.310720     21079600.00
1.90000   3700.00    2.736360     21955200.00
1.90000   3725.00    3.273260     22844100.00
1.90000   3750.00    3.961630     23735500.00
1.90000   3775.00    4.862330     24616500.00
1.90000   3800.00    6.071790     25472300.00
1.90000   3825.00    7.752170     26286800.00
1.90000   3850.00   10.197900     27042900.00
1.90000   3875.00   14.003000     27722500.00
1.90000   3900.00   20.563900     28306700.00
1.90000   3925.00   34.093100     28774600.00
1.90000   3950.00   75.608300     29099600.00
1.90000   3975.00   75.608300     29099600.00
1.90000   4000.00   75.608300     29099600.00

2.40000    250.00    0.000000     -7409550.00
2.40000    275.00    0.000000     -7352380.00
2.40000    300.00    0.000000     -7288290.00
2.40000    325.00    0.000000     -7217370.00
2.40000    350.00    0.000000     -7140590.00
2.40000    375.00    0.000000     -7059390.00
2.40000    400.00    0.000000     -6975300.00
2.40000    425.00    0.000000     -6889650.00
2.40000    450.00    0.000000     -6803430.00
2.40000    475.00    0.000000     -6717210.00
2.40000    500.00    0.000000     -6631170.00
2.40000    525.00    0.000000     -6545160.00
2.40000    550.00    0.000000     -6458670.00
2.40000    575.00    0.000000     -6370850.00
2.40000    600.00    0.000000     -6280480.00
2.40000    625.00    0.000000     -6185880.00
2.40000    650.00    0.000000     -6084780.00
2.40000    675.00    0.000000     -5974180.00
2.40000    700.00    0.000000     -5850150.00
2.40000    725.00    0.000000     -5707640.00
2.40000    750.00    0.000000     -5540380.00
2.40000    775.00    0.000000     -5341000.00
2.40000    800.00    0.000000     -5101520.00
2.40000    825.00    0.000000     -4814510.00
2.40000    850.00    0.000000     -4474950.00
2.40000    875.00    0.000000     -4082800.00
2.40000    900.00    0.000000     -3645630.00
2.40000    925.00    0.000000     -3180010.00
2.40000    950.00    0.000000     -2710120.00
2.40000    975.00    0.000000     -2262910.00
2.40000   1000.00    0.000000     -1860970.00
2.40000   1025.00    0.000000     -1516990.00
2.40000   1050.00    0.000000     -1232530.00
2.40000   1075.00    0.000000     -1001130.00
2.40000   1100.00    0.000000      -812662.00
2.40000   1125.00    0.000000      -656864.00
2.40000   1150.00    0.000000      -524989.00
2.40000   1175.00    0.000000      -410272.00
2.40000   1200.00    0.000000      -307740.00
2.40000   1225.00    0.000000      -213841.00
2.40000   1250.00    0.000000      -126062.00
2.40000   1275.00    0.000000       -42635.60
2.40000   1300.00    0.000000        37689.00
2.40000   1325.00    0.000000       115800.00
2.40000   1350.00    0.000000       192336.00
2.40000   1375.00    0.000000       267759.00
2.40000   1400.00    0.000000       342409.00
2.40000   1425.00    0.000000       416538.00
2.40000   1450.00    0.000000       490337.00
2.40000   1475.00    0.000000       563953.00
2.40000   1500.00    0.000000       637501.00
2.40000   1525.00    0.000000       711073.00
2.40000   1550.00    0.000000       784745.00
2.40000   1575.00    0.000000       858582.00
2.40000   1600.00    0.000000       932640.00
2.40000   1625.00    0.000000      1006970.00
2.40000   1650.00    0.000000      1081620.00
2.40000   1675.00    0.000000      1156640.00
2.40000   1700.00    0.000000      1232070.00
2.40000   1725.00    0.000000      1307960.00
2.40000   1750.00    0.000000      1384360.00
2.40000   1775.00    0.000000      1461320.00
2.40000   1800.00    0.000000      1538890.00
2.40000   1825.00    0.000000      1617140.00
2.40000   1850.00    0.000000      1696110.00
2.40000   1875.00    0.000000      1775890.00
2.40000   1900.00    0.000000      1856540.00
2.40000   1925.00    0.000000      1938130.00
2.40000   1950.00    0.000000      2020750.00
2.40000   1975.00    0.000000      2104500.00
2.40000   2000.00    0.000000      2189450.00
2.40000   2025.00    0.000000      2275720.00
2.40000   2050.00    0.000000      2363420.00
2.40000   2075.00    0.000000      2452650.00
2.40000   2100.00    0.000000      2543550.00
2.40000   2125.00    0.000000      2636230.00
2.40000   2150.00    0.000000      2730840.00
2.40000   2175.00    0.000000      2827530.00
2.40000   2200.00    0.000000      2926430.00
2.40000   2225.00    0.000000      3027710.00
2.40000   2250.00    0.000000      3131530.00
2.40000   2275.00    0.000000      3238070.00
2.40000   2300.00    0.000000      3347490.00
2.40000   2325.00    0.000000      3459980.00
2.40000   2350.00    0.000000      3575730.00
2.40000   2375.00    0.000000      3694920.00
2.40000   2400.00    0.000000      3817750.00
2.40000   2425.00    0.000000      3944430.00
2.40000   2450.00    0.000000      4075140.00
2.40000   2475.00    0.000000      4210100.00
2.40000   2500.00    0.000000      4349500.00
2.40000   2525.00    0.000000      4493560.00
2.40000   2550.00    0.000000      4642470.00
2.40000   2575.00    0.000000      4796440.00
2.40000   2600.00    0.000000      4955670.00
2.40000   2625.00    0.000000      5120370.00
2.40000   2650.00    0.000000      5290720.00
2.40000   2675.00    0.000000      5466920.00
2.40000   2700.00    0.000000      5649170.00
2.40000   2725.00    0.000000      5837660.00
2.40000   2750.00    0.000000      6032560.00
2.40000   2775.00    0.000000      6234060.00
2.40000   2800.00    0.000000      6442350.00
2.40000   2825.00    0.000000      6657610.00
2.40000   2850.00    0.000000      6880030.00
2.40000   2875.00    0.000000      7109790.00
2.40000   2900.00    0.000000      7347090.00
2.40000   2925.00    0.000000      7592140.00
2.40000   2950.00    0.000000      7845160.00
2.40000   2975.00    0.013138      8106400.00
2.40000   3000.00    0.033759      8376120.00
2.40000   3025.00    0.055323      8654630.00
2.40000   3050.00    0.077905      8942280.00
2.40000   3075.00    0.101596      9239450.00
2.40000   3100.00    0.126507      9546610.00
2.40000   3125.00    0.152777      9864280.00
2.40000   3150.00    0.180576     10193100.00
2.40000   3175.00    0.210113     10533700.00
2.40000   3200.00    0.241644     10886900.00
2.40000   3225.00    0.275482     11253800.00
2.40000   3250.00    0.312014     11635300.00
2.40000   3275.00    0.351709     12032700.00
2.40000   3300.00    0.395142     12447400.00
2.40000   3325.00    0.443015     12880800.00
2.40000   3350.00    0.496185     13334800.00
2.40000   3375.00    0.555699     13811100.00
2.40000   3400.00    0.622837     14311700.00
2.40000   3425.00    0.699169     14838600.00
2.40000   3450.00    0.786624     15393800.00
2.40000   3475.00    0.887583     15979300.00
2.40000   3500.00    1.004990     16596800.00
2.40000   3525.00    1.142540     17247700.00
2.40000   3550.00    1.304850     17932900.00
2.40000   3575.00    1.497780     18652400.00
2.40000   3600.00    1.728880     19405300.00
2.40000   3625.00    2.007920     20189300.00
2.40000   3650.00    2.347840     21000700.00
2.40000   3675.00    2.766040     21833900.00
2.40000   3700.00    3.286430     22681700.00
2.40000   3725.00    3.942800     23534500.00
2.40000   3750.00    4.784330     24381200.00
2.40000   3775.00    5.885450     25209000.00
2.40000   3800.00    7.364120     26003400.00
2.40000   3825.00    9.418690     26749400.00
2.40000   3850.00   12.409300     27430900.00
2.40000   3875.00   17.062000     28031700.00
2.40000   3900.00   25.083700     28534800.00
2.40000   3925.00   41.618100     28921600.00
2.40000   3950.00   92.291900     29168700.00
2.40000   3975.00   92.291900     29168700.00
2.40000   4000.00   92.291900     29168700.00

3.00000    250.00    0.000000     -7699220.00
3.00000    275.00    0.000000     -7641150.00
3.00000    300.00    0.000000     -7576090.00
3.00000    325.00    0.000000     -7504080.00
3.00000    350.00    0.000000     -7425980.00
3.00000    375.00    0.000000     -7343200.00
3.00000    400.00    0.000000     -7257250.00
3.00000    425.00    0.000000     -7169510.00
3.00000    450.00    0.000000     -7081010.00
3.00000    475.00    0.000000     -6992400.00
3.00000    500.00    0.000000     -6903960.00
3.00000    525.00    0.000000     -6815580.00
3.00000    550.00    0.000000     -6726830.00
3.00000    575.00    0.000000     -6636910.00
3.00000    600.00    0.000000     -6544620.00
3.00000    625.00    0.000000     -6448270.00
3.00000    650.00    0.000000     -6345560.00
3.00000    675.00    0.000000     -6233370.00
3.00000    700.00    0.000000     -6107580.00
3.00000    725.00    0.000000     -5962840.00
3.00000    750.00    0.000000     -5792410.00
3.00000    775.00    0.000000     -5588300.00
3.00000    800.00    0.000000     -5341810.00
3.00000    825.00    0.000000     -5044700.00
3.00000    850.00    0.000000     -4691310.00
3.00000    875.00    0.000000     -4281330.00
3.00000    900.00    0.000000     -3822690.00
3.00000    925.00    0.000000     -3332980.00
3.00000    950.00    0.000000     -2838030.00
3.00000    975.00    0.000000     -2366500.00
3.00000   1000.00    0.000000     -1942460.00
3.00000   1025.00    0.000000     -1579400.00
3.00000   1050.00    0.000000     -1279050.00
3.00000   1075.00    0.000000     -1034630.00
3.00000   1100.00    0.000000      -835555.00
3.00000   1125.00    0.000000      -671010.00
3.00000   1150.00    0.000000      -531792.00
3.00000   1175.00    0.000000      -410769.00
3.00000   1200.00    0.000000      -302693.00
3.00000   1225.00    0.000000      -203804.00
3.00000   1250.00    0.000000      -111442.00
3.00000   1275.00    0.000000       -23732.60
3.00000   1300.00    0.000000        60653.70
3.00000   1325.00    0.000000       142662.00
3.00000   1350.00    0.000000       222972.00
3.00000   1375.00    0.000000       302076.00
3.00000   1400.00    0.000000       380338.00
3.00000   1425.00    0.000000       458026.00
3.00000   1450.00    0.000000       535345.00
3.00000   1475.00    0.000000       612452.00
3.00000   1500.00    0.000000       689469.00
3.00000   1525.00    0.000000       766494.00
3.00000   1550.00    0.000000       843609.00
3.00000   1575.00    0.000000       920880.00
3.00000   1600.00    0.000000       998369.00
3.00000   1625.00    0.000000      1076130.00
3.00000   1650.00    0.000000      1154210.00
3.00000   1675.00    0.000000      1232660.00
3.00000   1700.00    0.000000      1311530.00
3.00000   1725.00    0.000000      1390870.00
3.00000   1750.00    0.000000      1470720.00
3.00000   1775.00    0.000000      1551140.00
3.00000   1800.00    0.000000      1632190.00
3.00000   1825.00    0.000000      1713930.00
3.00000   1850.00    0.000000      1796410.00
3.00000   1875.00    0.000000      1879720.00
3.00000   1900.00    0.000000      1963920.00
3.00000   1925.00    0.000000      2049090.00
3.00000   1950.00    0.000000      2135320.00
3.00000   1975.00    0.000000      2222710.00
3.00000   2000.00    0.000000      2311350.00
3.00000   2025.00    0.000000      2401340.00
3.00000   2050.00    0.000000      2492810.00
3.00000   2075.00    0.000000      2585870.00
3.00000   2100.00    0.000000      2680650.00
3.00000   2125.00    0.000000      2777290.00
3.00000   2150.00    0.000000      2875940.00
3.00000   2175.00    0.000000      2976730.00
3.00000   2200.00    0.000000      3079830.00
3.00000   2225.00    0.000000      3185410.00
3.00000   2250.00    0.000000      3293640.00
3.00000   2275.00    0.000000      3404700.00
3.00000   2300.00    0.000000      3518770.00
3.00000   2325.00    0.000000      3636050.00
3.00000   2350.00    0.000000      3756730.00
3.00000   2375.00    0.000000      3881020.00
3.00000   2400.00    0.000000      4009120.00
3.00000   2425.00    0.000000      4141240.00
3.00000   2450.00    0.000000      4277600.00
3.00000   2475.00    0.000000      4418400.00
3.00000   2500.00    0.000000      4563860.00
3.00000   2525.00    0.000000      4714210.00
3.00000   2550.00    0.000000      4869660.00
3.00000   2575.00    0.000000      5030410.00
3.00000   2600.00    0.000000      5196690.00
3.00000   2625.00    0.000000      5368710.00
3.00000   2650.00    0.000000      5546670.00
3.00000   2675.00    0.000000      5730780.00
3.00000   2700.00    0.000000      5921240.00
3.00000   2725.00    0.000000      6118250.00
3.00000   2750.00    0.000000      6322010.00
3.00000   2775.00    0.000000      6532700.00
3.00000   2800.00    0.000000      6750520.00
3.00000   2825.00    0.000000      6975650.00
3.00000   2850.00    0.000000      7208290.00
3.00000   2875.00    0.000000      7448630.00
3.00000   2900.00    0.000000      7696880.00
3.00000   2925.00    0.000000      7953240.00
3.00000   2950.00    0.000000      8217930.00
3.00000   2975.00    0.000000      8491210.00
3.00000   3000.00    0.000000      8773340.00
3.00000   3025.00    0.002157      9064620.00
3.00000   3050.00    0.029576      9365390.00
3.00000   3075.00    0.058370      9676040.00
3.00000   3100.00    0.088676      9997020.00
3.00000   3125.00    0.120664     10328800.00
3.00000   3150.00    0.154540     10672100.00
3.00000   3175.00    0.190560     11027400.00
3.00000   3200.00    0.229036     11395700.00
3.00000   3225.00    0.270351     11777800.00
3.00000   3250.00    0.314973     12174700.00
3.00000   3275.00    0.363473     12587700.00
3.00000   3300.00    0.416551     13017900.00
3.00000   3325.00    0.475060     13466900.00
3.00000   3350.00    0.540042     13936200.00
3.00000   3375.00    0.612769     14427500.00
3.00000   3400.00    0.694799     14942600.00
3.00000   3425.00    0.788039     15483200.00
3.00000   3450.00    0.894837     16051100.00
3.00000   3475.00    1.018090     16647900.00
3.00000   3500.00    1.161380     17274900.00
3.00000   3525.00    1.329190     17933000.00
3.00000   3550.00    1.527150     18622500.00
3.00000   3575.00    1.762400     19342900.00
3.00000   3600.00    2.044120     20092500.00
3.00000   3625.00    2.384220     20868400.00
3.00000   3650.00    2.798450     21666100.00
3.00000   3675.00    3.308000     22479600.00
3.00000   3700.00    3.942020     23300800.00
3.00000   3725.00    4.741660     24120200.00
3.00000   3750.00    5.766870     24926300.00
3.00000   3775.00    7.108350     25706500.00
3.00000   3800.00    8.909860     26447100.00
3.00000   3825.00   11.413100     27133600.00
3.00000   3850.00   15.056900     27751300.00
3.00000   3875.00   20.725900     28285500.00
3.00000   3900.00   30.498300     28720900.00
3.00000   3925.00   50.633500     29040900.00
3.00000   3950.00   50.633500     29040900.00
3.00000   3975.00   50.633500     29040900.00
3.00000   4000.00   50.633500     29040900.00

4.00000    250.00    0.000000     -8032710.00
4.00000    275.00    0.000000     -7973490.00
4.00000    300.00    0.000000     -7907200.00
4.00000    325.00    0.000000     -7833790.00
4.00000    350.00    0.000000     -7754050.00
4.00000    375.00    0.000000     -7669340.00
4.00000    400.00    0.000000     -7581180.00
4.00000    425.00    0.000000     -7490970.00
4.00000    450.00    0.000000     -7399820.00
4.00000    475.00    0.000000     -7308470.00
4.00000    500.00    0.000000     -7217280.00
4.00000    525.00    0.000000     -7126230.00
4.00000    550.00    0.000000     -7034970.00
4.00000    575.00    0.000000     -6942760.00
4.00000    600.00    0.000000     -6848430.00
4.00000    625.00    0.000000     -6750300.00
4.00000    650.00    0.000000     -6646040.00
4.00000    675.00    0.000000     -6532410.00
4.00000    700.00    0.000000     -6405070.00
4.00000    725.00    0.000000     -6258310.00
4.00000    750.00    0.000000     -6084880.00
4.00000    775.00    0.000000     -5876040.00
4.00000    800.00    0.000000     -5622160.00
4.00000    825.00    0.000000     -5314020.00
4.00000    850.00    0.000000     -4945120.00
4.00000    875.00    0.000000     -4514780.00
4.00000    900.00    0.000000     -4031260.00
4.00000    925.00    0.000000     -3513420.00
4.00000    950.00    0.000000     -2989010.00
4.00000    975.00    0.000000     -2488840.00
4.00000   1000.00    0.000000     -2038720.00
4.00000   1025.00    0.000000     -1653130.00
4.00000   1050.00    0.000000     -1334020.00
4.00000   1075.00    0.000000     -1074260.00
4.00000   1100.00    0.000000      -862653.00
4.00000   1125.00    0.000000      -687781.00
4.00000   1150.00    0.000000      -539892.00
4.00000   1175.00    0.000000      -411420.00
4.00000   1200.00    0.000000      -296791.00
4.00000   1225.00    0.000000      -192004.00
4.00000   1250.00    0.000000       -94225.50
4.00000   1275.00    0.000000        -1451.87
4.00000   1300.00    0.000000        87736.20
4.00000   1325.00    0.000000       174351.00
4.00000   1350.00    0.000000       259121.00
4.00000   1375.00    0.000000       342576.00
4.00000   1400.00    0.000000       425104.00
4.00000   1425.00    0.000000       506997.00
4.00000   1450.00    0.000000       588472.00
4.00000   1475.00    0.000000       669698.00
4.00000   1500.00    0.000000       750808.00
4.00000   1525.00    0.000000       831905.00
4.00000   1550.00    0.000000       913076.00
4.00000   1575.00    0.000000       994395.00
4.00000   1600.00    0.000000      1075920.00
4.00000   1625.00    0.000000      1157720.00
4.00000   1650.00    0.000000      1239830.00
4.00000   1675.00    0.000000      1322320.00
4.00000   1700.00    0.000000      1405230.00
4.00000   1725.00    0.000000      1488600.00
4.00000   1750.00    0.000000      1572510.00
4.00000   1775.00    0.000000      1656990.00
4.00000   1800.00    0.000000      1742100.00
4.00000   1825.00    0.000000      1827920.00
4.00000   1850.00    0.000000      1914510.00
4.00000   1875.00    0.000000      2001930.00
4.00000   1900.00    0.000000      2090270.00
4.00000   1925.00    0.000000      2179610.00
4.00000   1950.00    0.000000      2270040.00
4.00000   1975.00    0.000000      2361650.00
4.00000   2000.00    0.000000      2454560.00
4.00000   2025.00    0.000000      2548870.00
4.00000   2050.00    0.000000      2644710.00
4.00000   2075.00    0.000000      2742190.00
4.00000   2100.00    0.000000      2841470.00
4.00000   2125.00    0.000000      2942670.00
4.00000   2150.00    0.000000      3045950.00
4.00000   2175.00    0.000000      3151470.00
4.00000   2200.00    0.000000      3259410.00
4.00000   2225.00    0.000000      3369930.00
4.00000   2250.00    0.000000      3483210.00
4.00000   2275.00    0.000000      3599460.00
4.00000   2300.00    0.000000      3718860.00
4.00000   2325.00    0.000000      3841620.00
4.00000   2350.00    0.000000      3967950.00
4.00000   2375.00    0.000000      4098070.00
4.00000   2400.00    0.000000      4232190.00
4.00000   2425.00    0.000000      4370540.00
4.00000   2450.00    0.000000      4513340.00
4.00000   2475.00    0.000000      4660830.00
4.00000   2500.00    0.000000      4813220.00
4.00000   2525.00    0.000000      4970760.00
4.00000   2550.00    0.000000      5133680.00
4.00000   2575.00    0.000000      5302200.00
4.00000   2600.00    0.000000      5476540.00
4.00000   2625.00    0.000000      5656940.00
4.00000   2650.00    0.000000      5843620.00
4.00000   2675.00    0.000000      6036790.00
4.00000   2700.00    0.000000      6236670.00
4.00000   2725.00    0.000000      6443460.00
4.00000   2750.00    0.000000      6657370.00
4.00000   2775.00    0.000000      6878610.00
4.00000   2800.00    0.000000      7107370.00
4.00000   2825.00    0.000000      7343850.00
4.00000   2850.00    0.000000      7588240.00
4.00000   2875.00    0.000000      7840750.00
4.00000   2900.00    0.000000      8101580.00
4.00000   2925.00    0.000000      8370940.00
4.00000   2950.00    0.000000      8649060.00
4.00000   2975.00    0.000000      8936190.00
4.00000   3000.00    0.000000      9232580.00
4.00000   3025.00    0.000000      9538540.00
4.00000   3050.00    0.000000      9854400.00
4.00000   3075.00    0.000000     10180500.00
4.00000   3100.00    0.020872     10517400.00
4.00000   3125.00    0.062249     10865400.00
4.00000   3150.00    0.106117     11225200.00
4.00000   3175.00    0.152808     11597500.00
4.00000   3200.00    0.202728     11982900.00
4.00000   3225.00    0.256374     12382400.00
4.00000   3250.00    0.314354     12796800.00
4.00000   3275.00    0.377408     13227400.00
4.00000   3300.00    0.446444     13675200.00
4.00000   3325.00    0.522567     14141600.00
4.00000   3350.00    0.607127     14628100.00
4.00000   3375.00    0.701774     15136000.00
4.00000   3400.00    0.808524     15667000.00
4.00000   3425.00    0.929852     16222500.00
4.00000   3450.00    1.068800     16804000.00
4.00000   3475.00    1.229120     17412500.00
4.00000   3500.00    1.415460     18048900.00
4.00000   3525.00    1.633630     18713700.00
4.00000   3550.00    1.890940     19406300.00
4.00000   3575.00    2.196660     20125600.00
4.00000   3600.00    2.562670     20869300.00
4.00000   3625.00    3.004460     21633500.00
4.00000   3650.00    3.542470     22413300.00
4.00000   3675.00    4.204200     23201700.00
4.00000   3700.00    5.027510     23990400.00
4.00000   3725.00    6.065820     24769500.00
4.00000   3750.00    7.397020     25527700.00
4.00000   3775.00    9.138880     26252600.00
4.00000   3800.00   11.478100     26931400.00
4.00000   3825.00   14.728700     27550700.00
4.00000   3850.00   19.460300     28097300.00
4.00000   3875.00   26.821400     28558000.00
4.00000   3900.00   39.508400     28919500.00
4.00000   3925.00   65.636800     29167300.00
4.00000   3950.00   65.636800     29167300.00
4.00000   3975.00   65.636800     29167300.00
4.00000   4000.00   65.636800     29167300.00

5.50000    250.00    0.000000     -8345590.00
5.50000    275.00    0.000000     -8285230.00
5.50000    300.00    0.000000     -8217680.00
5.50000    325.00    0.000000     -8142840.00
5.50000    350.00    0.000000     -8061460.00
5.50000    375.00    0.000000     -7974840.00
5.50000    400.00    0.000000     -7884530.00
5.50000    425.00    0.000000     -7791950.00
5.50000    450.00    0.000000     -7698290.00
5.50000    475.00    0.000000     -7604360.00
